id;regime;year;lat;lon;TOTAL_SOIL_c;NBP_pool_c;NPP;HARVEST_FOREST_c;TOTAL_BM_LITTER_c;AREA
52.5_-0.5;BAUppRESIDUAL;2050;52.5;-0.5;7427.45556640625;2.547041688671925e-09;9.341496467590332;427024864.0;0.04911720007658005;1
52.5_-0.5;BAUpRESIDUAL;2050;52.5;-0.5;7418.5283203125;-2.7061872742706328e-09;9.10489559173584;2995706880.0;0.12967096269130707;1
52.5_-0.5;BAUpN;2050;52.5;-0.5;7446.6884765625;-2.0243569043287835e-09;9.082837104797363;1330685440.0;0.09108476340770721;1
52.5_-1.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
52.5_-1.5;BAU;2050;52.5;-1.5;6717.1181640625;-8.077229551872733e-09;9.371710777282715;5788358144.0;0.17274847626686096;1
52.5_-1.5;BAUnDIACUT;2050;52.5;-1.5;6665.6005859375;7.6442505658747e-09;9.447061538696289;215371280.0;0.06344854831695557;1
52.5_-1.5;BAUpDIACUT;2050;52.5;-1.5;6536.63232421875;-3.201182652290413e-09;8.964224815368652;3511663104.0;0.09313958138227463;1
52.5_-1.5;BAUpTHININT;2050;52.5;-1.5;6701.01953125;8.186662903142405e-09;9.614287376403809;16048984.0;0.0110863596200943;1
52.5_-1.5;BAUnTHININT;2050;52.5;-1.5;6682.86328125;6.989224310416375e-09;9.512356758117676;15300369.0;0.016942989081144333;1
52.5_-1.5;BAUppRESIDUAL;2050;52.5;-1.5;6708.3076171875;-8.234115611571724e-09;9.303182601928711;6738779136.0;0.167908176779747;1
52.5_-1.5;BAUpRESIDUAL;2050;52.5;-1.5;6701.421875;5.108285794364065e-09;9.497201919555664;151018336.0;0.051105715334415436;1
52.5_-1.5;BAUpN;2050;52.5;-1.5;6708.5390625;-7.307662919231461e-09;9.329095840454102;5758615552.0;0.17559340596199036;1
52.5_-2.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
52.5_-2.5;BAU;2050;52.5;-2.5;6144.14599609375;8.427784692344176e-09;10.119861602783203;94480888.0;0.027638405561447144;1
52.5_-2.5;BAUnDIACUT;2050;52.5;-2.5;6134.90185546875;6.246444694824049e-09;10.08987045288086;309687072.0;0.015952078625559807;1
52.5_-2.5;BAUpDIACUT;2050;52.5;-2.5;5980.9248046875;1.5166357059115398e-09;10.422327041625977;386157824.0;0.02391422912478447;1
52.5_-2.5;BAUpTHININT;2050;52.5;-2.5;6193.8232421875;-7.64866037172851e-09;9.753002166748047;737146112.0;0.0664440169930458;1
52.5_-2.5;BAUnTHININT;2050;52.5;-2.5;6144.09228515625;4.923811358636954e-10;9.979135513305664;4306208768.0;0.10333149135112762;1
52.5_-2.5;BAUppRESIDUAL;2050;52.5;-2.5;6140.1806640625;7.878464103328042e-09;10.082947731018066;58400272.0;0.02448471263051033;1
52.5_-2.5;BAUpRESIDUAL;2050;52.5;-2.5;6125.63720703125;7.691333792081423e-09;10.045364379882812;65333644.0;0.02355976775288582;1
52.5_-2.5;BAUpN;2050;52.5;-2.5;6142.0390625;8.697667475132675e-09;10.155805587768555;63274592.0;0.02402830496430397;1
52.5_-3.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
52.5_-3.5;BAU;2050;52.5;-3.5;5422.55078125;3.0552333996070047e-09;8.092154502868652;2232983040.0;0.04296666756272316;1
52.5_-3.5;BAUnDIACUT;2050;52.5;-3.5;5403.0400390625;1.4679807591733152e-08;8.337017059326172;0.0;0.006643589586019516;1
52.5_-3.5;BAUpDIACUT;2050;52.5;-3.5;5277.986328125;1.510118785574832e-08;8.097558975219727;154134512.0;0.037951890379190445;1
52.5_-3.5;BAUpTHININT;2050;52.5;-3.5;5410.12451171875;-7.612176666782489e-09;7.7898406982421875;7980315136.0;0.17450650036334991;1
52.5_-3.5;BAUnTHININT;2050;52.5;-3.5;5412.88134765625;2.300706292146515e-10;7.897881507873535;4564031488.0;0.10241147130727768;1
52.5_-3.5;BAUppRESIDUAL;2050;52.5;-3.5;5427.5029296875;-1.1246097386674592e-08;7.9852294921875;11020830720.0;0.19078555703163147;1
52.5_-3.5;BAUpRESIDUAL;2050;52.5;-3.5;5395.412109375;2.0621879759374906e-09;7.945113182067871;2324589568.0;0.042033601552248;1
52.5_-3.5;BAUpN;2050;52.5;-3.5;5423.9111328125;4.782965579153142e-09;8.109847068786621;568360256.0;0.019463753327727318;1
52.5_-6.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
52.5_-6.5;BAU;2050;52.5;-6.5;6270.4970703125;3.170768647642319e-10;8.89659595489502;593494656.0;0.050037842243909836;1
52.5_-6.5;BAUnDIACUT;2050;52.5;-6.5;6269.58447265625;5.867284991190047e-10;9.067802429199219;738641728.0;0.05379719287157059;1
52.5_-6.5;BAUpDIACUT;2050;52.5;-6.5;6086.62158203125;-6.8647798556753514e-09;8.855080604553223;5736985600.0;0.18138858675956726;1
52.5_-6.5;BAUpTHININT;2050;52.5;-6.5;6282.44921875;5.370624500677934e-10;9.165528297424316;236788576.0;0.0682964101433754;1
52.5_-6.5;BAUnTHININT;2050;52.5;-6.5;6224.6279296875;-4.285989341212826e-09;8.802543640136719;3197255168.0;0.2542703449726105;1
52.5_-6.5;BAUppRESIDUAL;2050;52.5;-6.5;6270.6328125;-3.375620061252249e-10;8.913494110107422;552630144.0;0.051144879311323166;1
52.5_-6.5;BAUpRESIDUAL;2050;52.5;-6.5;6256.28564453125;1.9304184639690192e-10;8.919743537902832;612318592.0;0.049323130398988724;1
52.5_-6.5;BAUpN;2050;52.5;-6.5;6279.38037109375;-3.218701749574393e-09;8.635986328125;765574336.0;0.07410315424203873;1
52.5_-7.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
52.5_-7.5;BAU;2050;52.5;-7.5;4567.93994140625;7.97206567426656e-09;7.16192102432251;36668020.0;0.00905677955597639;1
52.5_-7.5;BAUnDIACUT;2050;52.5;-7.5;4567.89892578125;5.418334225737453e-09;7.057272434234619;1308374144.0;0.02696358785033226;1
52.5_-7.5;BAUpDIACUT;2050;52.5;-7.5;4455.7412109375;1.092050894158092e-09;6.719058990478516;1530611456.0;0.13179607689380646;1
52.5_-7.5;BAUpTHININT;2050;52.5;-7.5;4548.08984375;7.900307075203727e-09;7.105175495147705;0.0;0.0036407236475497484;1
52.5_-7.5;BAUnTHININT;2050;52.5;-7.5;4535.72900390625;5.570646610664198e-09;7.170180320739746;313045216.0;0.027679938822984695;1
52.5_-7.5;BAUppRESIDUAL;2050;52.5;-7.5;4574.11767578125;6.277559361222984e-09;7.019325256347656;110375408.0;0.018738508224487305;1
52.5_-7.5;BAUpRESIDUAL;2050;52.5;-7.5;4558.4775390625;7.508534238809261e-09;7.1422882080078125;0.0;0.0029831486754119396;1
52.5_-7.5;BAUpN;2050;52.5;-7.5;4577.40478515625;6.318439993435732e-09;7.041386127471924;95979240.0;0.01934923231601715;1
52.5_-8.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
52.5_-8.5;BAU;2050;52.5;-8.5;4824.24169921875;-5.492230226167294e-09;7.096363544464111;11292994560.0;0.20931243896484375;1
52.5_-8.5;BAUnDIACUT;2050;52.5;-8.5;4856.99365234375;7.57553308972092e-09;7.161865234375;718606528.0;0.05700438469648361;1
52.5_-8.5;BAUpDIACUT;2050;52.5;-8.5;4833.9697265625;-2.93658999339641e-08;6.533210754394531;18677686272.0;0.5944273471832275;1
52.5_-8.5;BAUpTHININT;2050;52.5;-8.5;4897.3837890625;9.197124839488424e-09;7.311629295349121;5298907.5;0.014981034211814404;1
52.5_-8.5;BAUnTHININT;2050;52.5;-8.5;4851.75927734375;-2.152226841189986e-09;6.971270561218262;1894377216.0;0.13804984092712402;1
52.5_-8.5;BAUppRESIDUAL;2050;52.5;-8.5;4795.3544921875;-5.746731979172637e-09;7.160205364227295;11520989184.0;0.23658421635627747;1
52.5_-8.5;BAUpRESIDUAL;2050;52.5;-8.5;4805.33203125;-8.968061848690922e-10;7.27989387512207;10812061696.0;0.14037729799747467;1
52.5_-8.5;BAUpN;2050;52.5;-8.5;4826.6513671875;-3.171979567895278e-09;7.088257312774658;11268319232.0;0.20781604945659637;1
52.5_-9.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
52.5_-9.5;BAU;2050;52.5;-9.5;6321.6396484375;7.581444805282445e-09;5.745423793792725;173406544.0;0.0588998980820179;1
52.5_-9.5;BAUnDIACUT;2050;52.5;-9.5;6312.15771484375;5.383151702176292e-09;5.704070091247559;1107990784.0;0.07411803305149078;1
52.5_-9.5;BAUpDIACUT;2050;52.5;-9.5;6374.65576171875;-1.6402715630192688e-08;5.068464279174805;497678976.0;0.03426547348499298;1
52.5_-9.5;BAUpTHININT;2050;52.5;-9.5;6386.89892578125;1.020981965638157e-09;5.558401107788086;1236921728.0;0.03909703344106674;1
52.5_-9.5;BAUnTHININT;2050;52.5;-9.5;6295.25927734375;2.4111694862938293e-09;5.677910804748535;2443000320.0;0.14779788255691528;1
52.5_-9.5;BAUppRESIDUAL;2050;52.5;-9.5;6320.78759765625;6.620702208692819e-09;5.6963114738464355;485079744.0;0.05520552396774292;1
52.5_-9.5;BAUpRESIDUAL;2050;52.5;-9.5;6316.45947265625;6.6507519491665334e-09;5.699261665344238;484437504.0;0.054007042199373245;1
52.5_-9.5;BAUpN;2050;52.5;-9.5;6320.95361328125;6.969213206531322e-09;5.691581726074219;59950436.0;0.04806115850806236;1
52.5_0.5;initial_state;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
52.5_0.5;BAU;2050;52.5;0.5;5489.0771484375;-1.2038294805449823e-09;7.724595069885254;313583680.0;0.027982229366898537;1
52.5_0.5;BAUnDIACUT;2050;52.5;0.5;5431.4189453125;1.220058276629743e-09;7.735998630523682;2936436224.0;0.10774195194244385;1
52.5_0.5;BAUpDIACUT;2050;52.5;0.5;5420.3857421875;-6.730666024523657e-10;7.812892913818359;80767320.0;0.022266589105129242;1
52.5_0.5;BAUpTHININT;2050;52.5;0.5;5473.95166015625;3.3390762377294436e-10;7.870187759399414;242302944.0;0.022220473736524582;1
52.5_0.5;BAUnTHININT;2050;52.5;0.5;5448.6435546875;6.175385536266731e-09;7.938004493713379;884941696.0;0.03262445330619812;1
