id;regime;year;TOTAL_SOIL_c;NBP_pool_c;NPP;AREA
51.5_17.5;BAUnDIACUT;2050;6090.59912109375;-2.5861248698078043e-09;11.185206413269043;1
51.5_17.5;BAUpDIACUT;2050;5887.9814453125;-8.247748439771385e-08;11.027425765991211;1
51.5_17.5;BAUpTHININT;2050;6149.2802734375;2.0479001605622216e-08;11.317838668823242;1
51.5_17.5;BAUnTHININT;2050;6099.6435546875;1.732348131611161e-08;11.305837631225586;1
51.5_17.5;BAUppRESIDUAL;2050;6143.017578125;8.516227723021075e-09;11.154033660888672;1
51.5_17.5;BAUpRESIDUAL;2050;6136.2412109375;1.3917789587480911e-08;11.274712562561035;1
51.5_17.5;BAUpN;2050;6092.5087890625;1.22636416577393e-08;11.10398006439209;1
51.5_18.5;initial_state;2020;0.0;0.0;0.0;1
51.5_18.5;BAU;2050;4790.9375;1.3854569047566656e-08;10.656167030334473;1
51.5_18.5;BAUnDIACUT;2050;4771.44287109375;1.2179204311735248e-08;10.601678848266602;1
51.5_18.5;BAUpDIACUT;2050;4605.5439453125;2.467617221668661e-08;11.059038162231445;1
51.5_18.5;BAUpTHININT;2050;4813.3837890625;1.0602760447397941e-08;10.616108894348145;1
51.5_18.5;BAUnTHININT;2050;4800.5087890625;1.0660484939251091e-08;10.769546508789062;1
51.5_18.5;BAUppRESIDUAL;2050;4799.18212890625;1.0565773145287949e-08;10.67237663269043;1
51.5_18.5;BAUpRESIDUAL;2050;4781.7060546875;1.3617129646092963e-08;10.655407905578613;1
51.5_18.5;BAUpN;2050;4797.18212890625;1.2296714757553673e-08;10.667946815490723;1
51.5_19.5;initial_state;2020;0.0;0.0;0.0;1
51.5_19.5;BAU;2050;5337.3486328125;2.5386038160490898e-08;11.210634231567383;1
51.5_19.5;BAUnDIACUT;2050;5275.61181640625;2.1073415013006525e-08;11.020054817199707;1
51.5_19.5;BAUpDIACUT;2050;5237.3291015625;-1.7203221958084214e-08;11.069314002990723;1
51.5_19.5;BAUpTHININT;2050;5333.52001953125;2.6742206671315216e-08;11.146415710449219;1
51.5_19.5;BAUnTHININT;2050;5296.78173828125;2.3192743725530818e-08;11.120966911315918;1
51.5_19.5;BAUppRESIDUAL;2050;5279.31005859375;2.1349961798478034e-08;11.084752082824707;1
51.5_19.5;BAUpRESIDUAL;2050;5322.3017578125;2.4563902911722835e-08;11.12680721282959;1
51.5_19.5;BAUpN;2050;5320.6787109375;1.777397784508139e-08;11.146239280700684;1
51.5_20.5;initial_state;2020;0.0;0.0;0.0;1
51.5_20.5;BAU;2050;5431.3740234375;2.595609416289335e-08;11.122222900390625;1
51.5_20.5;BAUnDIACUT;2050;5409.8798828125;2.7450944628526486e-08;11.136975288391113;1
51.5_20.5;BAUpDIACUT;2050;5272.955078125;5.102505440390814e-08;11.718847274780273;1
51.5_20.5;BAUpTHININT;2050;5453.18505859375;3.123843939079052e-08;11.193619728088379;1
51.5_20.5;BAUnTHININT;2050;5438.330078125;1.974353303069165e-08;11.177888870239258;1
51.5_20.5;BAUppRESIDUAL;2050;5430.6640625;3.0227457870068974e-08;11.170003890991211;1
51.5_20.5;BAUpRESIDUAL;2050;5412.70556640625;3.007653859299353e-08;11.17305850982666;1
51.5_20.5;BAUpN;2050;5431.75439453125;2.985430569424352e-08;11.174761772155762;1
51.5_21.5;initial_state;2020;0.0;0.0;0.0;1
51.5_21.5;BAU;2050;5370.61865234375;3.101445500419686e-08;11.77937126159668;1
51.5_21.5;BAUnDIACUT;2050;5324.765625;1.8595169848367732e-08;11.44919490814209;1
51.5_21.5;BAUpDIACUT;2050;5310.0888671875;-7.04006630769527e-09;11.600301742553711;1
51.5_21.5;BAUpTHININT;2050;5429.572265625;2.6543315101434928e-08;11.619165420532227;1
51.5_21.5;BAUnTHININT;2050;5361.9619140625;2.2755919815153902e-08;11.554906845092773;1
51.5_21.5;BAUppRESIDUAL;2050;5361.6611328125;3.0667994366240237e-08;11.763559341430664;1
51.5_21.5;BAUpRESIDUAL;2050;5352.1181640625;3.0442222964666144e-08;11.709311485290527;1
51.5_21.5;BAUpN;2050;5368.29541015625;2.741671956130176e-08;11.734012603759766;1
51.5_22.5;initial_state;2020;0.0;0.0;0.0;1
51.5_22.5;BAU;2050;4498.21728515625;1.3916777952260873e-08;8.37876033782959;1
51.5_22.5;BAUnDIACUT;2050;4545.2373046875;5.8049121065550935e-09;8.225091934204102;1
51.5_22.5;BAUpDIACUT;2050;4542.8955078125;9.207003159872329e-09;8.354459762573242;1
51.5_22.5;BAUpTHININT;2050;4579.51513671875;7.810694313548083e-09;8.447553634643555;1
51.5_22.5;BAUnTHININT;2050;4503.14453125;1.6502065491863505e-08;8.395668029785156;1
51.5_22.5;BAUppRESIDUAL;2050;4489.208984375;1.7071291935621957e-08;8.36075496673584;1
51.5_22.5;BAUpRESIDUAL;2050;4538.89501953125;1.7725595213846645e-08;8.46139907836914;1
51.5_22.5;BAUpN;2050;4499.97802734375;1.8439152427163208e-08;8.376482009887695;1
51.5_23.5;initial_state;2020;0.0;0.0;0.0;1
51.5_23.5;BAU;2050;4759.88623046875;2.1240074588035895e-08;11.336153984069824;1
51.5_23.5;BAUnDIACUT;2050;4707.5146484375;2.543149335565431e-08;11.226359367370605;1
51.5_23.5;BAUpDIACUT;2050;4680.9716796875;1.5223360350091752e-08;11.461014747619629;1
51.5_23.5;BAUpTHININT;2050;4750.74951171875;4.156926358689361e-09;11.211670875549316;1
51.5_23.5;BAUnTHININT;2050;4734.23681640625;2.8159986342757293e-08;11.282532691955566;1
51.5_23.5;BAUppRESIDUAL;2050;4751.24462890625;1.7131597473962756e-08;11.381499290466309;1
51.5_23.5;BAUpRESIDUAL;2050;4718.1943359375;1.523944703762936e-08;11.24388313293457;1
51.5_23.5;BAUpN;2050;4762.2646484375;1.5765544425505595e-09;11.3263578414917;1
51.5_24.5;initial_state;2020;0.0;0.0;0.0;1
51.5_24.5;BAU;2050;6289.1005859375;-2.0617061835537243e-08;11.470623016357422;1
51.5_24.5;BAUnDIACUT;2050;6298.64453125;-7.257636269741852e-08;11.325225830078125;1
51.5_24.5;BAUpDIACUT;2050;6349.6796875;2.0158097413514042e-08;11.323495864868164;1
51.5_24.5;BAUpTHININT;2050;6345.02587890625;5.783313827834036e-09;11.606846809387207;1
51.5_24.5;BAUnTHININT;2050;6280.9775390625;8.561891640113117e-09;11.667539596557617;1
51.5_24.5;BAUppRESIDUAL;2050;6277.16845703125;3.567794237824273e-08;11.88561725616455;1
51.5_24.5;BAUpRESIDUAL;2050;6261.837890625;-1.0913745462914903e-08;11.41330623626709;1
51.5_24.5;BAUpN;2050;6282.9921875;3.340362653148077e-08;11.882488250732422;1
51.5_25.5;initial_state;2020;0.0;0.0;0.0;1
51.5_25.5;BAU;2050;5509.19677734375;7.248002642512574e-09;10.94510555267334;1
51.5_25.5;BAUnDIACUT;2050;5509.16796875;2.5100765910224254e-08;10.919561386108398;1
51.5_25.5;BAUpDIACUT;2050;5510.85107421875;4.3785210124269724e-08;10.917187690734863;1
51.5_25.5;BAUpTHININT;2050;5533.056640625;4.7341266906641977e-08;11.196635246276855;1
51.5_25.5;BAUnTHININT;2050;5543.4609375;3.921426738884293e-08;11.005361557006836;1
51.5_25.5;BAUppRESIDUAL;2050;5507.1982421875;7.494771026017588e-09;10.958646774291992;1
51.5_25.5;BAUpRESIDUAL;2050;5502.6279296875;3.113767022000502e-08;10.922663688659668;1
51.5_25.5;BAUpN;2050;5508.4169921875;1.1048395975876701e-08;10.969571113586426;1
51.5_26.5;initial_state;2020;0.0;0.0;0.0;1
51.5_26.5;BAU;2050;5522.2001953125;-1.9090144576239254e-08;10.882499694824219;1
51.5_26.5;BAUnDIACUT;2050;5514.5693359375;3.769865841718456e-08;10.83962345123291;1
51.5_26.5;BAUpDIACUT;2050;5574.3486328125;4.811382581237922e-08;11.03633975982666;1
51.5_26.5;BAUpTHININT;2050;5597.01171875;5.270208802699017e-08;11.442898750305176;1
51.5_26.5;BAUnTHININT;2050;5608.41650390625;2.0303282610711904e-08;11.110245704650879;1
51.5_26.5;BAUppRESIDUAL;2050;5522.9365234375;-2.5070258757864394e-08;10.894126892089844;1
51.5_26.5;BAUpRESIDUAL;2050;5508.36181640625;-1.8692849934609512e-08;10.885720252990723;1
51.5_26.5;BAUpN;2050;5516.53125;1.584026065870603e-08;10.843396186828613;1
51.5_27.5;initial_state;2020;0.0;0.0;0.0;1
51.5_27.5;BAU;2050;6375.25634765625;2.194903103713841e-08;11.475229263305664;1
51.5_27.5;BAUnDIACUT;2050;6374.47265625;1.0883286272189707e-08;11.381773948669434;1
51.5_27.5;BAUpDIACUT;2050;6388.6240234375;-4.470535053258118e-11;11.361956596374512;1
51.5_27.5;BAUpTHININT;2050;6353.8046875;-1.3843880708463985e-08;11.343574523925781;1
51.5_27.5;BAUnTHININT;2050;6389.0576171875;-3.56215892338696e-08;11.496986389160156;1
51.5_27.5;BAUppRESIDUAL;2050;6367.0576171875;4.1697560959619295e-08;11.483388900756836;1
51.5_27.5;BAUpRESIDUAL;2050;6362.173828125;4.4788230013637076e-08;11.509993553161621;1
51.5_27.5;BAUpN;2050;6370.5771484375;4.371884188003605e-08;11.501165390014648;1
51.5_28.5;initial_state;2020;0.0;0.0;0.0;1
51.5_28.5;BAU;2050;5966.65478515625;4.3650889125501635e-08;11.292280197143555;1
51.5_28.5;BAUnDIACUT;2050;5966.541015625;1.7653869477385342e-08;11.22110652923584;1
51.5_28.5;BAUpDIACUT;2050;5963.7802734375;7.963045334236085e-09;11.16995620727539;1
51.5_28.5;BAUpTHININT;2050;6023.8125;1.2830781770389876e-08;11.2793550491333;1
51.5_28.5;BAUnTHININT;2050;5932.5244140625;3.11319254819864e-08;11.265819549560547;1
51.5_28.5;BAUppRESIDUAL;2050;5942.58544921875;3.911704382630887e-08;11.138131141662598;1
51.5_28.5;BAUpRESIDUAL;2050;5971.814453125;3.9406113927498154e-08;11.263486862182617;1
51.5_28.5;BAUpN;2050;5968.14794921875;4.334316372478497e-08;11.297894477844238;1
51.5_29.5;initial_state;2020;0.0;0.0;0.0;1
51.5_29.5;BAU;2050;5546.9697265625;5.6332268627556914e-08;11.144593238830566;1
51.5_29.5;BAUnDIACUT;2050;5558.7880859375;2.981965963044786e-08;11.161955833435059;1
51.5_29.5;BAUpDIACUT;2050;5531.7265625;3.2102974500958226e-08;11.019597053527832;1
51.5_29.5;BAUpTHININT;2050;5546.57177734375;5.261452429294877e-08;11.175592422485352;1
51.5_29.5;BAUnTHININT;2050;5520.9365234375;-1.593883247608119e-08;11.086996078491211;1
51.5_29.5;BAUppRESIDUAL;2050;5551.619140625;4.4661824460945354e-08;11.03522777557373;1
51.5_29.5;BAUpRESIDUAL;2050;5541.5966796875;4.95260827904076e-08;11.076366424560547;1
51.5_29.5;BAUpN;2050;5548.970703125;3.310018570346074e-08;11.083795547485352;1
51.5_30.5;initial_state;2020;0.0;0.0;0.0;1
51.5_30.5;BAU;2050;5740.9580078125;-6.028752164155549e-09;10.682965278625488;1
51.5_30.5;BAUnDIACUT;2050;5729.2802734375;1.316027464781655e-08;10.548778533935547;1
51.5_30.5;BAUpDIACUT;2050;5747.2392578125;1.3275137433765849e-08;10.771000862121582;1
51.5_30.5;BAUpTHININT;2050;5832.9404296875;-2.8373412064297554e-08;11.017152786254883;1
51.5_30.5;BAUnTHININT;2050;5739.05615234375;2.7466912300155855e-08;10.594362258911133;1
51.5_30.5;BAUppRESIDUAL;2050;5757.49072265625;-2.187824321708831e-08;10.706140518188477;1
51.5_30.5;BAUpRESIDUAL;2050;5723.7529296875;1.5898717897755432e-09;10.713430404663086;1
51.5_30.5;BAUpN;2050;5749.11083984375;-1.4914043333646987e-08;10.664102554321289;1
51.5_31.5;initial_state;2020;0.0;0.0;0.0;1
51.5_31.5;BAU;2050;5925.28173828125;-1.0234389336005734e-08;10.267739295959473;1
51.5_31.5;BAUnDIACUT;2050;5871.91015625;1.865781484866602e-08;10.484028816223145;1
51.5_31.5;BAUpDIACUT;2050;5853.8623046875;1.67090501435041e-08;10.43593978881836;1
51.5_31.5;BAUpTHININT;2050;5902.05810546875;1.7788130080020892e-08;10.620416641235352;1
51.5_31.5;BAUnTHININT;2050;5910.26708984375;1.004063499010499e-08;10.604026794433594;1
51.5_31.5;BAUppRESIDUAL;2050;5903.2099609375;2.753833427959762e-08;10.700037002563477;1
51.5_31.5;BAUpRESIDUAL;2050;5903.5576171875;8.014408692247343e-09;10.479514122009277;1
51.5_31.5;BAUpN;2050;5916.2041015625;6.8244752071677794e-09;10.448469161987305;1
51.5_32.5;initial_state;2020;0.0;0.0;0.0;1
51.5_32.5;BAU;2050;5561.06787109375;1.9856866373402227e-08;10.229984283447266;1
51.5_32.5;BAUnDIACUT;2050;5543.3046875;1.669104499057994e-08;10.233287811279297;1
51.5_32.5;BAUpDIACUT;2050;5528.37451171875;2.3620611244723477e-08;10.362262725830078;1
51.5_32.5;BAUpTHININT;2050;5637.29931640625;3.735169062935029e-09;10.310283660888672;1
51.5_32.5;BAUnTHININT;2050;5580.7529296875;4.986055568423353e-09;10.256157875061035;1
51.5_32.5;BAUppRESIDUAL;2050;5549.8486328125;1.7250808781454907e-08;10.209135055541992;1
51.5_32.5;BAUpRESIDUAL;2050;5553.97119140625;2.013138633571998e-08;10.256660461425781;1
51.5_32.5;BAUpN;2050;5563.55517578125;1.9893665381687242e-08;10.258010864257812;1
51.5_4.5;initial_state;2020;0.0;0.0;0.0;1
51.5_4.5;BAU;2050;6852.50927734375;1.814162819968601e-09;14.13853931427002;1
51.5_4.5;BAUnDIACUT;2050;6874.984375;1.3295027301296614e-08;14.495741844177246;1
51.5_4.5;BAUpDIACUT;2050;6654.4404296875;5.155905924425497e-09;14.770612716674805;1
51.5_4.5;BAUpTHININT;2050;6975.64990234375;1.0014347573417126e-08;14.49604606628418;1
51.5_4.5;BAUnTHININT;2050;6876.64453125;5.322200014035161e-09;14.325321197509766;1
51.5_4.5;BAUppRESIDUAL;2050;6883.94287109375;7.87047405026442e-09;14.44091796875;1
51.5_4.5;BAUpRESIDUAL;2050;6867.47119140625;9.55184464856984e-09;14.465354919433594;1
51.5_4.5;BAUpN;2050;6853.11083984375;-1.193241594421579e-08;13.996761322021484;1
51.5_5.5;initial_state;2020;0.0;0.0;0.0;1
51.5_5.5;BAU;2050;6809.03759765625;-7.233428078734505e-08;14.064789772033691;1
51.5_5.5;BAUnDIACUT;2050;6788.60302734375;2.0536816691674176e-10;13.784381866455078;1
51.5_5.5;BAUpDIACUT;2050;6682.92041015625;2.175385027669563e-08;14.279461860656738;1
51.5_5.5;BAUpTHININT;2050;6909.7255859375;5.42814770909672e-09;14.197111129760742;1
51.5_5.5;BAUnTHININT;2050;6774.55224609375;3.1657787502581414e-10;14.025647163391113;1
51.5_5.5;BAUppRESIDUAL;2050;6825.06103515625;-5.1895295172244005e-08;13.990758895874023;1
51.5_5.5;BAUpRESIDUAL;2050;6803.78271484375;-5.8923951939959807e-08;14.021614074707031;1
51.5_5.5;BAUpN;2050;6778.71630859375;-7.452047157130437e-08;13.831542015075684;1
51.5_6.5;initial_state;2020;0.0;0.0;0.0;1
51.5_6.5;BAU;2050;5783.57373046875;-1.2669689297695186e-08;14.090742111206055;1
51.5_6.5;BAUnDIACUT;2050;5744.7470703125;1.5326136804105772e-08;14.033646583557129;1
51.5_6.5;BAUpDIACUT;2050;5772.6416015625;1.6474284159073704e-09;13.443099975585938;1
51.5_6.5;BAUpTHININT;2050;5853.5048828125;1.4405113546445136e-08;14.123915672302246;1
51.5_6.5;BAUnTHININT;2050;5789.16015625;4.978313317138827e-09;14.03237247467041;1
51.5_6.5;BAUppRESIDUAL;2050;5776.6435546875;3.198419307182121e-11;13.875280380249023;1
51.5_6.5;BAUpRESIDUAL;2050;5792.57421875;-2.075488580999263e-08;14.021166801452637;1
51.5_6.5;BAUpN;2050;5771.828125;3.06635428160007e-09;14.108235359191895;1
51.5_7.5;initial_state;2020;0.0;0.0;0.0;1
51.5_7.5;BAU;2050;6862.60302734375;-4.290746247193056e-08;12.803053855895996;1
51.5_7.5;BAUnDIACUT;2050;6882.3203125;9.045853843758778e-09;12.875362396240234;1
51.5_7.5;BAUpDIACUT;2050;6850.6845703125;-4.9087237385947446e-08;12.316847801208496;1
51.5_7.5;BAUpTHININT;2050;6922.9931640625;2.894994821645014e-08;13.271308898925781;1
51.5_7.5;BAUnTHININT;2050;6837.1669921875;8.740115298166984e-09;12.80521297454834;1
51.5_7.5;BAUppRESIDUAL;2050;6820.36962890625;5.948260994870225e-09;12.793601036071777;1
51.5_7.5;BAUpRESIDUAL;2050;6868.7041015625;1.0219565638180939e-08;12.895533561706543;1
51.5_7.5;BAUpN;2050;6839.1103515625;-3.287920691263935e-08;12.810799598693848;1
51.5_8.5;initial_state;2020;0.0;0.0;0.0;1
51.5_8.5;BAU;2050;7781.98681640625;2.746115157492568e-08;12.422178268432617;1
51.5_8.5;BAUnDIACUT;2050;7779.3203125;3.045591157047056e-08;12.431914329528809;1
51.5_8.5;BAUpDIACUT;2050;7745.3232421875;2.724319081437443e-08;12.240229606628418;1
51.5_8.5;BAUpTHININT;2050;7856.2373046875;3.2096046709284565e-08;12.743502616882324;1
51.5_8.5;BAUnTHININT;2050;7777.58349609375;3.0502992132142026e-08;12.32731819152832;1
51.5_8.5;BAUppRESIDUAL;2050;7766.1982421875;2.7604336594322376e-08;12.335208892822266;1
51.5_8.5;BAUpRESIDUAL;2050;7755.2041015625;1.1672169897281037e-08;12.282613754272461;1
51.5_8.5;BAUpN;2050;7772.4228515625;2.7433717519897982e-08;12.313987731933594;1
51.5_9.5;initial_state;2020;0.0;0.0;0.0;1
51.5_9.5;BAU;2050;7972.98193359375;1.2143392069674519e-08;12.083978652954102;1
51.5_9.5;BAUnDIACUT;2050;7967.2109375;2.0995898353248776e-08;12.134575843811035;1
51.5_9.5;BAUpDIACUT;2050;7953.0009765625;-6.648617656423994e-09;12.203731536865234;1
51.5_9.5;BAUpTHININT;2050;7964.79541015625;1.110049652197631e-08;12.468548774719238;1
51.5_9.5;BAUnTHININT;2050;7933.68212890625;2.904386775526291e-08;12.117295265197754;1
51.5_9.5;BAUppRESIDUAL;2050;7963.33740234375;1.422635698133945e-08;12.152403831481934;1
51.5_9.5;BAUpRESIDUAL;2050;7956.83349609375;1.6459608787045e-08;12.092535018920898;1
51.5_9.5;BAUpN;2050;7971.37353515625;1.2913588420815358e-08;12.060454368591309;1
52.5_-0.5;initial_state;2020;0.0;0.0;0.0;1
52.5_-0.5;BAU;2050;7430.15087890625;5.023743199217279e-09;9.487931251525879;1
52.5_-0.5;BAUnDIACUT;2050;7423.9052734375;4.686314003521375e-09;9.429052352905273;1
52.5_-0.5;BAUpDIACUT;2050;7252.70849609375;-5.709344663706872e-10;9.09754753112793;1
52.5_-0.5;BAUpTHININT;2050;7408.89697265625;-3.3710565450206786e-09;9.050668716430664;1
52.5_-0.5;BAUnTHININT;2050;7427.2255859375;4.62306282145164e-09;9.49519157409668;1
52.5_-0.5;BAUppRESIDUAL;2050;7427.45556640625;2.547041688671925e-09;9.341496467590332;1
52.5_-0.5;BAUpRESIDUAL;2050;7418.5283203125;-2.7061872742706328e-09;9.10489559173584;1
52.5_-0.5;BAUpN;2050;7446.6884765625;-2.0243569043287835e-09;9.082837104797363;1
52.5_-1.5;initial_state;2020;0.0;0.0;0.0;1
52.5_-1.5;BAU;2050;6717.1181640625;-8.077229551872733e-09;9.371710777282715;1
52.5_-1.5;BAUnDIACUT;2050;6665.6005859375;7.6442505658747e-09;9.447061538696289;1
52.5_-1.5;BAUpDIACUT;2050;6536.63232421875;-3.201182652290413e-09;8.964224815368652;1
52.5_-1.5;BAUpTHININT;2050;6701.01953125;8.186662903142405e-09;9.614287376403809;1
52.5_-1.5;BAUnTHININT;2050;6682.86328125;6.989224310416375e-09;9.512356758117676;1
52.5_-1.5;BAUppRESIDUAL;2050;6708.3076171875;-8.234115611571724e-09;9.303182601928711;1
52.5_-1.5;BAUpRESIDUAL;2050;6701.421875;5.108285794364065e-09;9.497201919555664;1
52.5_-1.5;BAUpN;2050;6708.5390625;-7.307662919231461e-09;9.329095840454102;1
52.5_-2.5;initial_state;2020;0.0;0.0;0.0;1
52.5_-2.5;BAU;2050;6144.14599609375;8.427784692344176e-09;10.119861602783203;1
52.5_-2.5;BAUnDIACUT;2050;6134.90185546875;6.246444694824049e-09;10.08987045288086;1
52.5_-2.5;BAUpDIACUT;2050;5980.9248046875;1.5166357059115398e-09;10.422327041625977;1
52.5_-2.5;BAUpTHININT;2050;6193.8232421875;-7.64866037172851e-09;9.753002166748047;1
52.5_-2.5;BAUnTHININT;2050;6144.09228515625;4.923811358636954e-10;9.979135513305664;1
52.5_-2.5;BAUppRESIDUAL;2050;6140.1806640625;7.878464103328042e-09;10.082947731018066;1
52.5_-2.5;BAUpRESIDUAL;2050;6125.63720703125;7.691333792081423e-09;10.045364379882812;1
52.5_-2.5;BAUpN;2050;6142.0390625;8.697667475132675e-09;10.155805587768555;1
52.5_-3.5;initial_state;2020;0.0;0.0;0.0;1
52.5_-3.5;BAU;2050;5422.55078125;3.0552333996070047e-09;8.092154502868652;1
52.5_-3.5;BAUnDIACUT;2050;5403.0400390625;1.4679807591733152e-08;8.337017059326172;1
52.5_-3.5;BAUpDIACUT;2050;5277.986328125;1.510118785574832e-08;8.097558975219727;1
52.5_-3.5;BAUpTHININT;2050;5410.12451171875;-7.612176666782489e-09;7.7898406982421875;1
52.5_-3.5;BAUnTHININT;2050;5412.88134765625;2.300706292146515e-10;7.897881507873535;1
52.5_-3.5;BAUppRESIDUAL;2050;5427.5029296875;-1.1246097386674592e-08;7.9852294921875;1
52.5_-3.5;BAUpRESIDUAL;2050;5395.412109375;2.0621879759374906e-09;7.945113182067871;1
52.5_-3.5;BAUpN;2050;5423.9111328125;4.782965579153142e-09;8.109847068786621;1
52.5_-6.5;initial_state;2020;0.0;0.0;0.0;1
52.5_-6.5;BAU;2050;6270.4970703125;3.170768647642319e-10;8.89659595489502;1
52.5_-6.5;BAUnDIACUT;2050;6269.58447265625;5.867284991190047e-10;9.067802429199219;1
52.5_-6.5;BAUpDIACUT;2050;6086.62158203125;-6.8647798556753514e-09;8.855080604553223;1
52.5_-6.5;BAUpTHININT;2050;6282.44921875;5.370624500677934e-10;9.165528297424316;1
52.5_-6.5;BAUnTHININT;2050;6224.6279296875;-4.285989341212826e-09;8.802543640136719;1
52.5_-6.5;BAUppRESIDUAL;2050;6270.6328125;-3.375620061252249e-10;8.913494110107422;1
52.5_-6.5;BAUpRESIDUAL;2050;6256.28564453125;1.9304184639690192e-10;8.919743537902832;1
52.5_-6.5;BAUpN;2050;6279.38037109375;-3.218701749574393e-09;8.635986328125;1
52.5_-7.5;initial_state;2020;0.0;0.0;0.0;1
52.5_-7.5;BAU;2050;4567.93994140625;7.97206567426656e-09;7.16192102432251;1
52.5_-7.5;BAUnDIACUT;2050;4567.89892578125;5.418334225737453e-09;7.057272434234619;1
52.5_-7.5;BAUpDIACUT;2050;4455.7412109375;1.092050894158092e-09;6.719058990478516;1
52.5_-7.5;BAUpTHININT;2050;4548.08984375;7.900307075203727e-09;7.105175495147705;1
52.5_-7.5;BAUnTHININT;2050;4535.72900390625;5.570646610664198e-09;7.170180320739746;1
52.5_-7.5;BAUppRESIDUAL;2050;4574.11767578125;6.277559361222984e-09;7.019325256347656;1
52.5_-7.5;BAUpRESIDUAL;2050;4558.4775390625;7.508534238809261e-09;7.1422882080078125;1
52.5_-7.5;BAUpN;2050;4577.40478515625;6.318439993435732e-09;7.041386127471924;1
52.5_-8.5;initial_state;2020;0.0;0.0;0.0;1
52.5_-8.5;BAU;2050;4824.24169921875;-5.492230226167294e-09;7.096363544464111;1
52.5_-8.5;BAUnDIACUT;2050;4856.99365234375;7.57553308972092e-09;7.161865234375;1
52.5_-8.5;BAUpDIACUT;2050;4833.9697265625;-2.93658999339641e-08;6.533210754394531;1
52.5_-8.5;BAUpTHININT;2050;4897.3837890625;9.197124839488424e-09;7.311629295349121;1
52.5_-8.5;BAUnTHININT;2050;4851.75927734375;-2.152226841189986e-09;6.971270561218262;1
52.5_-8.5;BAUppRESIDUAL;2050;4795.3544921875;-5.746731979172637e-09;7.160205364227295;1
52.5_-8.5;BAUpRESIDUAL;2050;4805.33203125;-8.968061848690922e-10;7.27989387512207;1
52.5_-8.5;BAUpN;2050;4826.6513671875;-3.171979567895278e-09;7.088257312774658;1
52.5_-9.5;initial_state;2020;0.0;0.0;0.0;1
52.5_-9.5;BAU;2050;6321.6396484375;7.581444805282445e-09;5.745423793792725;1
52.5_-9.5;BAUnDIACUT;2050;6312.15771484375;5.383151702176292e-09;5.704070091247559;1
52.5_-9.5;BAUpDIACUT;2050;6374.65576171875;-1.6402715630192688e-08;5.068464279174805;1
52.5_-9.5;BAUpTHININT;2050;6386.89892578125;1.020981965638157e-09;5.558401107788086;1
52.5_-9.5;BAUnTHININT;2050;6295.25927734375;2.4111694862938293e-09;5.677910804748535;1
52.5_-9.5;BAUppRESIDUAL;2050;6320.78759765625;6.620702208692819e-09;5.6963114738464355;1
52.5_-9.5;BAUpRESIDUAL;2050;6316.45947265625;6.6507519491665334e-09;5.699261665344238;1
52.5_-9.5;BAUpN;2050;6320.95361328125;6.969213206531322e-09;5.691581726074219;1
52.5_0.5;initial_state;2020;0.0;0.0;0.0;1
52.5_0.5;BAU;2050;5489.0771484375;-1.2038294805449823e-09;7.724595069885254;1
52.5_0.5;BAUnDIACUT;2050;5431.4189453125;1.220058276629743e-09;7.735998630523682;1
52.5_0.5;BAUpDIACUT;2050;5420.3857421875;-6.730666024523657e-10;7.812892913818359;1
52.5_0.5;BAUpTHININT;2050;5473.95166015625;3.3390762377294436e-10;7.870187759399414;1
52.5_0.5;BAUnTHININT;2050;5448.6435546875;6.175385536266731e-09;7.938004493713379;1
52.5_0.5;BAUppRESIDUAL;2050;5454.076171875;-1.9155250718938532e-09;7.850193023681641;1
52.5_0.5;BAUpRESIDUAL;2050;5435.43896484375;6.450210587871652e-09;7.887465476989746;1
52.5_0.5;BAUpN;2050;5492.572265625;3.155291583567532e-09;7.896120071411133;1
52.5_1.5;initial_state;2020;0.0;0.0;0.0;1
52.5_1.5;BAU;2050;4632.9814453125;7.691626002781504e-09;7.599950313568115;1
52.5_1.5;BAUnDIACUT;2050;4637.88330078125;8.06938960096204e-09;7.724700927734375;1
52.5_1.5;BAUpDIACUT;2050;4469.5537109375;2.2037109914663233e-09;7.656468868255615;1
52.5_1.5;BAUpTHININT;2050;4636.59814453125;-1.0340623468607646e-08;7.137983322143555;1
52.5_1.5;BAUnTHININT;2050;4636.90380859375;6.059188706331042e-09;7.612827301025391;1
52.5_1.5;BAUppRESIDUAL;2050;4629.53857421875;6.968175814137112e-09;7.604261875152588;1
52.5_1.5;BAUpRESIDUAL;2050;4623.85107421875;7.101798704667317e-09;7.558831214904785;1
52.5_1.5;BAUpN;2050;4640.83349609375;7.576131721975798e-09;7.647955894470215;1
52.5_10.5;initial_state;2020;0.0;0.0;0.0;1
52.5_10.5;BAU;2050;6495.0537109375;1.852356312781467e-08;12.77466106414795;1
52.5_10.5;BAUnDIACUT;2050;6537.8798828125;-4.540910225614425e-08;12.520395278930664;1
52.5_10.5;BAUpDIACUT;2050;6385.9443359375;1.4613979359978657e-08;12.62551498413086;1
52.5_10.5;BAUpTHININT;2050;6586.72900390625;2.7479234887550774e-08;13.027587890625;1
52.5_10.5;BAUnTHININT;2050;6531.9365234375;2.132089171880125e-08;12.701441764831543;1
52.5_10.5;BAUppRESIDUAL;2050;6493.75;1.8477429364338605e-08;12.852764129638672;1
